ID,sample06/19/23,Time06/19/23,sample06/21/23,Time06/21/23,sample06/22/23,Time06/22/23,sample06/23/23,Time06/23/23,sample06/26/23,Time06/26/23,sample06/27/23,Time06/27/23,sample06/28/23,Time06/28/23,sample06/29/23,Time06/29/23,sample07/03/23,Time07/03/23,sample07/05/23,Time07/05/23,sample07/06/23,Time07/06/23,sample07/07/23,Time07/07/23,sample07/10/23,Time07/10/23,sample07/11/23,Time07/11/23,sample07/12/23,Time07/12/23,sample07/13/23,Time07/13/23,sample07/17/23,Time07/17/23,sample07/18/23,Time07/18/23,sample07/19/23,Time07/19/23,sample07/20/23,Time07/20/23,sample07/24/23,Time07/24/23,sample07/25/23,Time07/25/23,sample07/26/23,Time07/26/23,sample07/27/23,Time07/27/23,sample07/31/23,Time07/31/23,sample08/01/23,Time08/01/23,sample08/02/23,Time08/02/23,sample08/03/23,Time08/03/23,sample08/07/23,Time08/07/23,sample08/08/23,Time08/08/23,sample08/09/23,Time08/09/23,sample08/10/23,Time08/10/23,sample08/14/23,Time08/14/23,sample08/15/23,Time08/15/23,sample08/16/24,Time08/16/25,Harvest Date
SP10,106.70,6/19/23 18:20,99.9,6/21/23 17:05,96.3,6/22/23 17:20,102.80,6/23/23 14:24,111.10,6/26/23 15:30,106.5,6/27/23 18:30,102.7,6/28/2023 18:20:00,108.90,6/29/23 18:00,111.10,7/3/23 16:30,102.4,7/5/23 10:50,105.70,7/6/23 17:40,100.4,7/7/23 18:00,103.9,7/10/23 17:45,99.1,7/11/12 15:30,,,97.10,7/13/23 18:25,96.20,7/17/23 12:55,88.3,7/18/23 18:00,,,86.70,7/20/23 14:45,82.20,7/24/23 16:40,,,,,73.30,7/27/23 16:30,75.10,7/31/23 17:35,73.6,8/1/23 14:25,,,,,,,,,,,,,,,,,,,
SP11,69.50,6/19/23 18:20,62.3,6/21/23 17:05,58.6,6/22/23 17:20,64.40,6/23/23 14:24,74.40,6/26/23 15:30,70.6,6/27/23 18:30,67.7,6/28/2023 18:20:00,74.60,6/29/23 18:00,82.10,7/3/23 16:30,75.7,7/5/23 10:50,80.40,7/6/23 17:40,76.2,7/7/23 18:00,83.5,7/10/23 17:45,79.9,7/11/12 15:30,,,81.20,7/13/23 18:25,84.00,7/17/23 12:55,78.1,7/18/23 18:00,,,80.50,7/20/23 14:45,64.2,7/24/23 16:40,59.9,7/25/23 17:50,56.6,7/26/23 15:16,,,,,,,,,,,,,,,,,,,,,,,,,
SP12,68.50,6/19/23 18:20,62.6,6/21/23 17:05,59.5,6/22/23 17:20,66.60,6/23/23 14:24,74.30,6/26/23 15:30,69.3,6/27/23 18:30,65.2,6/28/2023 18:20:00,70.50,6/29/23 18:00,71.40,7/3/23 16:30,66.1,7/5/23 10:50,70.00,7/6/23 17:40,64.8,7/7/23 18:00,70.5,7/10/23 17:45,67.9,7/11/12 15:30,,,70.60,7/13/23 18:25,71.30,7/17/23 12:55,66.8,7/18/23 18:00,,,68.40,7/20/23 14:45,69.60,7/24/23 16:40,,,,,71.80,7/27/23 16:30,71.20,7/31/23 17:35,66.9,8/1/23 16:20,,,66.8,8/3/23 16:00,69.90,8/7/23 11:30,,,,,70.3,8/10/23 17:30,70.9,8/14/23 16:30,68.1,8/15/23 15:29,,,
SP13,,,73,6/21/23 17:05,70.7,6/22/23 17:20,77.10,6/23/23 14:24,91.40,6/26/23 15:30,89.2,6/27/23 18:30,87.2,6/28/2023 18:20:00,95.40,6/29/23 18:00,107.20,7/3/23 16:30,103.4,7/5/23 10:50,110.70,7/6/23 17:40,108.4,7/7/23 18:00,121.4,7/10/23 17:45,118.9,7/11/12 15:30,,,124.10,7/13/23 18:25,136.00,7/17/23 12:55,133,7/18/23 18:00,,,138.80,7/20/23 14:45,150.30,7/24/23 16:40,,,,,154.10,7/27/23 16:30,166.30,7/31/23 17:35,158.3,8/1/23 16:20,,,164.9,8/3/23 16:00,175.00,8/7/23 11:30,,,,,165,8/10/23 17:30,153.9,8/14/23 16:30,153,8/15/23 17:30,152,8/16/23 15:59,
SP14,68.80,6/19/23 18:20,62.1,6/21/23 17:05,57.8,6/22/23 17:20,64.10,6/23/23 15:00,71.90,6/26/23 15:30,67.4,6/27/23 18:30,63.2,6/28/2023 18:20:00,68.10,6/29/23 18:00,69.90,7/3/23 16:30,65.7,7/5/23 10:50,70.80,7/6/23 17:40,66.3,7/7/23 18:00,74,7/10/23 17:45,71,7/11/12 15:30,,,72.50,7/13/23 18:25,74.80,7/17/23 12:55,70.7,7/18/23 18:00,,,71.80,7/20/23 14:45,71.60,7/24/23 16:40,,,,,69.30,7/27/23 16:30,50.1,7/31/23 17:35,49.5,8/1/23 16:20,49.1,8/2/23 15:15,,,,,,,,,,,,,,,,,
SP01,73.40,6/19/23 18:20,65.4,6/21/23 17:05,62.1,6/22/23 17:20,69.20,6/23/23 15:00,79.60,6/26/23 15:30,76,6/27/23 18:30,72.9,6/28/2023 18:20:00,79.50,6/29/23 18:00,84.30,7/3/23 16:30,78,7/5/23 10:50,82.30,7/6/23 17:40,78.2,7/7/23 18:00,85.6,7/10/23 17:45,81.5,7/11/12 15:30,,,81.80,7/13/23 18:25,85.40,7/17/23 12:55,80.5,7/18/23 12:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP02,74.80,6/19/23 18:20,66.9,6/21/23 17:05,62.5,6/22/23 17:20,68.80,6/23/23 15:00,76.90,6/26/23 15:30,72.4,6/27/23 18:30,68.6,6/28/2023 18:20:00,74.60,6/29/23 18:00,76.30,7/3/23 16:30,68.6,7/5/23 10:50,71.80,7/6/23 17:40,66.5,7/7/23 18:00,72.7,7/10/23 17:45,69.4,7/11/12 15:30,,,71.10,7/13/23 18:25,73.80,7/17/23 12:55,67.5,7/18/23 18:00,,,69.20,7/20/23 14:45,71.90,7/24/23 16:40,,,,,71.20,7/27/23 16:30,52.8,7/31/23 17:35,50.7,8/1/23 16:20,49.2,8/2/23 16:32,,,,,,,,,,,,,,,,,
SP03,68.00,6/19/23 18:20,60.9,6/21/23 17:05,57.5,6/22/23 17:20,64.40,6/23/23 15:00,74.60,6/26/23 15:30,70.3,6/27/23 18:30,66.6,6/28/2023 18:20:00,72.70,6/29/23 18:00,75.60,7/3/23 16:30,68.9,7/5/23 10:50,72.90,7/6/23 17:40,70,7/7/23 10:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP04,69.10,6/19/23 18:20,64.4,6/21/23 17:05,60.7,6/22/23 17:20,67.40,6/23/23 15:00,76.10,6/26/23 15:30,71.6,6/27/23 18:30,67.6,6/28/2023 18:20:00,73.20,6/29/23 18:00,75.00,7/3/23 16:30,68,7/5/23 10:50,71.30,7/6/23 17:40,66.2,7/7/23 18:00,72.8,7/10/23 17:45,69.3,7/11/12 15:30,,,69.90,7/13/23 18:25,72.20,7/17/23 12:55,68.6,7/18/23 18:00,,,70.80,7/20/23 14:45,72.70,7/24/23 16:40,,,,,69.90,7/27/23 16:30,71.40,7/31/23 17:35,69.6,8/1/23 13:15,,,,,,,,,,,,,,,,,,,
SP05,68.10,6/19/23 18:20,62.5,6/21/23 17:05,58.9,6/22/23 17:20,65.80,6/23/23 15:00,75.20,6/26/23 15:30,70.7,6/27/23 18:30,66.9,6/28/2023 18:20:00,72.70,6/29/23 18:00,74.10,7/3/23 16:30,67,7/5/23 10:50,70.70,7/6/23 17:40,65.8,7/7/23 18:00,52.4,7/10/23 17:45,,7/11/12 15:30,50,7/12/23 12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP06,75.10,6/19/23 18:20,52.4,6/21/23 17:05,51.4,6/22/23 17:20,59.90,6/23/23 15:00,77.70,6/26/23 15:30,76.4,6/27/23 18:30,74.8,6/28/2023 18:20:00,82.60,6/29/23 18:00,91.60,7/3/23 16:30,86.1,7/5/23 10:50,91.20,7/6/23 17:40,87.1,7/7/23 18:00,95.9,7/10/23 17:45,92.6,7/11/12 15:30,,,95.20,7/13/23 18:25,81.3,7/17/23 12:55,75.9,7/18/23 18:00,73.1,7/19/23 12:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP07,,,54.9,6/21/23 17:05,52.1,6/22/23 17:20,59.40,6/23/23 15:30,67.70,6/26/23 15:30,63.9,6/27/23 18:30,60.6,6/28/2023 18:20:00,66.60,6/29/23 18:00,68.90,7/3/23 16:30,64.8,7/5/23 10:50,69.40,7/6/23 17:40,64.4,7/7/23 18:00,69.5,7/10/23 17:45,66.5,7/11/12 15:30,,,66.90,7/13/23 18:25,67.90,7/17/23 12:55,64.4,7/18/23 18:00,,,65.90,7/20/23 14:45,66.90,7/24/23 16:40,,,,,64.80,7/27/23 16:30,65.40,7/31/23 17:35,63.7,8/1/23 16:20,,,67,8/3/23 16:00,68.30,8/7/23 11:30,,,,,60.7,8/10/23 17:30,64.9,8/14/23 16:30,63.8,8/15/23 10:45,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
